Governorate,District,Town,refArea_resource,EduResourceExists,VocationalInstitutes,Observation URI_resource,references_resource,publisher_resource,EduResourceMissing,LebaneseUniBranches,PublicSchoolCoverage,PublicSchools,Universities,PrivateUniBranches,dataset_resource,PrivateSchools,refArea_level,Illiteracy,SchoolDropout,Observation URI_level,references_level,University,publisher_level,Secondary,Intermediate,Vocational,Elementary,HigherEducation,dataset_level
Akkar Governorate,,Sfinet Ed-Draib,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sfinet+Ed-Draib,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,https://dbpedia.org/page/Akkar_Governorate,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfinet+Ed-Draib,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,13.0,28.0,5.0,45.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Sindianet Zeidane,https://dbpedia.org/page/Akkar_Governorate,1,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sindianet+Zeidane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,214,21,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,11,https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sindianet+Zeidane,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,20.0,20.0,30.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Souaisset Aakkar,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Souaisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2400,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,2.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Souaisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,10.0,50.0,10.0,3.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Srar,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Srar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,0.0,15.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Srar,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,25.0,25.0,0.0,50.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tal Aabbas,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tal+Aabbas,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tal+Aabbas,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,20.0,10.0,20.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tall Aabbas Ech-Charqi,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tall+Aabbas+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,20.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tall+Aabbas+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,20.0,15.0,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tall Bireh,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tall+Bireh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,15.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tall+Bireh,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,10.0,25.0,8.0,35.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tall Hmayra,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tall+Hmayra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,1.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tall+Hmayra,https://impact.cib.gov.lb/home#open_data_section,4.0,Impact Open Data,5.0,40.0,0.0,50.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tall Meaayan Tall Kiri,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tall+Meaayan+Tall+Kiri,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tall+Meaayan+Tall+Kiri,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,25.0,15.0,15.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tallet Chattaha,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tallet+Chattaha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tallet+Chattaha,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,30.0,15.0,5.0,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tikrit,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tikrit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,20000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,https://dbpedia.org/page/Akkar_Governorate,1.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tikrit,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,25.0,15.0,30.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tleil,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tleil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1280,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tleil,https://impact.cib.gov.lb/home#open_data_section,4.0,Impact Open Data,20.0,40.0,5.0,30.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Tshea,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tshea,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5400,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,https://dbpedia.org/page/Akkar_Governorate,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tshea,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,20.0,10.0,30.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Zouarib,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Zouarib,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Akkar_Governorate,3.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouarib,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,30.0,30.0,10.0,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Zouq El Hosniyeh,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Zouq+El+Hosniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5300,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouq+El+Hosniyeh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,25.0,5.0,30.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Zouq El-Hadara,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Zouq+El-Hadara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,137,4,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouq+El-Hadara,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,10.0,20.0,20.0,20.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Akkar Governorate,,Zouq El-Hbalsa,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Zouq+El-Hbalsa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1048,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Akkar_Governorate,2.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouq+El-Hbalsa,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,50.0,10.0,2.0,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Charbine El-Hermel,http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,10.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,20.0,24.0,20.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Fisan,http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Fisan,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,950,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,10.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fisan,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,20.0,15.0,15.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Hermel,http://dbpedia.org/resource/Hermel_District,1,5,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Hermel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3818,11,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,9,http://dbpedia.org/resource/Hermel_District,4.0,29.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hermel,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,28.0,20.0,18.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Jouar Hasheesh,http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-jouar+Hasheesh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3300,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,1.0,60.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-jouar+Hasheesh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,25.0,13.0,35.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Kouakh,http://dbpedia.org/resource/Hermel_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kouakh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,2.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouakh,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,8.0,17.0,5.0,60.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Ouadi Faara,http://dbpedia.org/resource/Hermel_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ouadi+Faara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,60.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Faara,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,10.0,0.0,30.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Qaser,http://dbpedia.org/resource/Hermel_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaser,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4666,3,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,http://dbpedia.org/resource/Hermel_District,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaser,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,25.0,20.0,25.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Sehjoud,http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sehjoud,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1150,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,http://dbpedia.org/resource/Hermel_District,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sehjoud,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,25.0,15.0,15.0,5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,Hermel District,Shawagheer El-Faouqa,http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Shawagheer+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6800,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,http://dbpedia.org/resource/Hermel_District,20.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Shawagheer+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,20.0,20.0,30.0,20.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Aarsal,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarsal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5692,7,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,9,https://dbpedia.org/page/Baalbek-Hermel_Governorate,9.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarsal,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,25.0,20.0,5.0,30.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Aaynata Baalbek,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,12.0,15.0,5.0,15.0,8.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Alaq,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Alaq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,12000,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Alaq,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,13.0,20.0,15.0,30.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Ansar Baalbeck,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1300,2,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Baalbek,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,5,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Baalbek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,12500,8,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,25,https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baalbek,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,25.0,15.0,20.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Barqa,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Barqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Barqa,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
Baalbek-Hermel Governorate,,Bechouat,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bechouat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1750,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bechouat,https://impact.cib.gov.lb/home#open_data_section,28.0,Impact Open Data,20.0,20.0,20.0,9.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
