refArea,Illiteracy,SchoolDropout,Observation URI,references,University,publisher,Secondary,Intermediate,Vocational,Elementary,HigherEducation,Town,dataset,Governorate,District
http://dbpedia.org/resource/Western_Beqaa_District,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maydoun,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,27.0,15.0,20.0,3.0,Maydoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
https://dbpedia.org/page/Nabatieh_Governorate,15.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mayfadoun,https://impact.cib.gov.lb/home#open_data_section,11.0,Impact Open Data,15.0,25.0,10.0,20.0,4.0,Mayfadoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Nabatieh Governorate,
http://dbpedia.org/resource/Byblos_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mayfouq,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Mayfouq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
http://dbpedia.org/resource/Keserwan_District,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mayrouba,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,5.0,30.0,2.0,20.0,3.0,Mayrouba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
https://dbpedia.org/page/Akkar_Governorate,5.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazareaa+Jabal+Akroum,https://impact.cib.gov.lb/home#open_data_section,12.0,Impact Open Data,15.0,30.0,5.0,30.0,3.0,Mazareaa Jabal Akroum,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Bsharri_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Assaf,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,40.0,10.0,0.0,10.0,Mazraat Assaf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/Akkar_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Balda,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,25.0,35.0,10.0,5.0,5.0,Mazraat Balda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Bsharri_District,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Bani+Saab,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,20.0,5.0,20.0,5.0,Mazraat Bani Saab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/Akkar_Governorate,60.0,50.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Bani+Sakher,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,5.0,5.0,4.0,20.0,1.0,Mazraat Bani Sakher,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Akkar_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Beit+Ghattas,https://impact.cib.gov.lb/home#open_data_section,14.0,Impact Open Data,40.0,40.0,1.0,2.0,2.0,Mazraat Beit Ghattas,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,30.0,20.0,12.0,5.0,2.0,Mazraat Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Matn_District,0.0,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+El-Hdaira,https://impact.cib.gov.lb/home#open_data_section,50.0,Impact Open Data,20.0,,30.0,10.0,30.0,Mazraat El-Hdaira,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/South_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+El-Mathane,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Mazraat El-Mathane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Es-Dahr,https://impact.cib.gov.lb/home#open_data_section,23.0,Impact Open Data,45.0,20.0,5.0,5.0,1.0,Mazraat Es-Dahr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Zgharta_District,3.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Et-Teffah,https://impact.cib.gov.lb/home#open_data_section,17.0,Impact Open Data,18.0,20.0,12.0,28.0,2.0,Mazraat Et-Teffah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Tyre_District,20.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Ez-Zalloutiyeh,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,13.0,20.0,15.0,15.0,2.0,Mazraat Ez-Zalloutiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
http://dbpedia.org/resource/Zgharta_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Harkish,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,15.0,30.0,10.0,20.0,8.0,Mazraat Harkish,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Zgharta_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Hokka,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,5.0,38.0,10.0,35.0,5.0,Mazraat Hokka,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
http://dbpedia.org/resource/Tyre_District,8.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Mechref,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,20.0,30.0,5.0,30.0,2.0,Mazraat Mechref,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
http://dbpedia.org/resource/Zgharta_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Nahr+Zgharta,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Mazraat Nahr Zgharta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Swaidan,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,10.0,20.0,10.0,10.0,Mazraat Swaidan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Matn_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Yachouaa,https://impact.cib.gov.lb/home#open_data_section,18.0,Impact Open Data,15.0,25.0,8.0,32.0,2.0,Mazraat Yachouaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+beit+Mchaik,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,25.0,15.0,10.0,10.0,5.0,Mazraat Beit Mchaik,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Byblos_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mchaneh,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Mchaneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
http://dbpedia.org/resource/Aley_District,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mcherfeh,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,5.0,5.0,10.0,5.0,40.0,Mcherfeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Matn_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mchikha,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Mchikha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/Beqaa_Governorate,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mdoukha,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,30.0,25.0,3.0,20.0,0.0,Mdoukha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Beqaa Governorate,
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mechref,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,20.0,15.0,10.0,7.0,3.0,Mechref,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Batroun_District,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mehmarch,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,24.0,25.0,5.0,20.0,1.0,Mehmarch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Batroun District
